video_id,title,uploader,channel_id,video_url,duration_sec,view_count,upload_date
fBve4qWA8Go,Khalbinnakame | Abhilasham |Saiju Kurup |Thanvi |Sreehari |Shamzu Zayba |Maqbool|Ann Sariga|Shankar,123Musix,UC9AifK4X8HU47bac_Sy5JDw,https://www.youtube.com/watch?v=fBve4qWA8Go,174.0,13969798.0,
odA2ceZTHjY,"when your boss thinks he is ""Bigg Boss 😅 #relatable #PuthanPuthiyaUsedCar #asiavillemalayalam",Asiaville Malayalam,UCq6GEVYEsW6UXPZVfRsyAgA,https://www.youtube.com/shorts/odA2ceZTHjY,158.0,631597.0,
BoNhYdXouPs,Moms Prayer🙏😇 | Malayalam Vine | Ikru,IKRU Entertainments,UCHP8Cmsd10rs62T32FOu_cQ,https://www.youtube.com/shorts/BoNhYdXouPs,58.0,585897.0,
gK2bMK2ZALw,Letter Challenge 😂 Funny Malayalam challenge #shorts #short,Chattambees,UCzsNLZ9GrGXRjt0QmvWFm2Q,https://www.youtube.com/shorts/gK2bMK2ZALw,37.0,8772526.0,
M-yqIcuVNe8,Angu Vaana Konilu (Malayalam)|ARM|Tovino Thomas|Jithin Laal|Dhibu Ninan Thomas |Vaikom Vijayalakshmi,Think Music India,UCLbdVvreihwZRL6kwuEUYsA,https://www.youtube.com/watch?v=M-yqIcuVNe8,259.0,66717052.0,
ydYaPZcNE_Y,Watch 👆 'Oh My Darling' Malayalam Comedy Scenes! #ohmydarling #anikhasurendran #mukesh #shorts,apimalayalamcomedy,UC-Uaz9tVnQS-wiOF1woadGA,https://www.youtube.com/shorts/ydYaPZcNE_Y,39.0,3663604.0,
HoZ5KtZITwo,ലാലേട്ടൻ്റെ  അടിപൊളി ഗാനങ്ങൾ | Mohanlal Adipoli Hits | Malayalam Film Songs | Evergreen Movie Songs,Malayalam Cassettes Jukebox,UCOgn79uIT1V9nIXsUnnq-dg,https://www.youtube.com/watch?v=HoZ5KtZITwo,3424.0,804228.0,
eFMRhArSKcU,ഒരു play school അപാരത 😂 #malaylamcomedy #comedy #comedyvideos #kids #shorts,Aju bongo,UC_6oTa8rswxh9Yw_54pKGqg,https://www.youtube.com/shorts/eFMRhArSKcU,60.0,8409082.0,
06iKCmciY0Q,Class 9 Onam Exam 2025 | Malayalam 2 : Model Question Paper Discussion | Xylem Class 9,Xylem class 9,UCyp46tOP5f_eRfNi7ubdU8w,https://www.youtube.com/watch?v=06iKCmciY0Q,2810.0,49746.0,
i4_5akCqYs0,ഊക് 6 🔥| THUG FAMILY |Fun Da |Malayalam Comedy |Shorts|,Fun Da.,UC4P7fgvQinbOJDEJ9lluZWA,https://www.youtube.com/shorts/i4_5akCqYs0,57.0,2044817.0,
