video_id,title,uploader,channel_id,video_url,duration_sec,view_count,upload_date
MFXK377T_g8,Bapre #marathi #marathimulgi #viral #comedy #shorts,Anjali bai offical ,UC8IkvPCE_7-SoLoVZq8bMnA,https://www.youtube.com/shorts/MFXK377T_g8,13.0,54354586.0,
lVdb_JYDilQ,Must watch #Marathi films #abhiandniyu #shorts,Abhi and Niyu,UCsDTy8jvHcwMvSZf_JGi-FA,https://www.youtube.com/shorts/lVdb_JYDilQ,56.0,2485515.0,
B1OkvEbOqIY,Zapuk Zupuk😂❤️| Zapuk zupuk song #marathi #marathisongs #marathidj #marathisong #djremix #djsong,pranit che vlog!,UCRKerJ5SqFdjtCN4CmRbcKA,https://www.youtube.com/shorts/B1OkvEbOqIY,17.0,527519.0,
WHqCkH3zdsI,Shaky (Marathi) song in Marathi and Hindi.#shaky #marathi  #hindi #song #shorts #viralshorts #viral.,funny-musicalstar39,UCHhwvkm7Bwdy2Cv-1gnyvuA,https://www.youtube.com/shorts/WHqCkH3zdsI,53.0,6593331.0,
VXI5Zzwgxu4,Padwa 2025🚩❤️ #explore #marathimulgi #saree #marathi #padwa #gudipadwa,Gauri More,UCgsKfyoMQ9L8wLIoMdZOv-Q,https://www.youtube.com/shorts/VXI5Zzwgxu4,25.0,6318653.0,
gzrCzCH0bPo,Top 20 Gavlani Sangraha - टॉप २० गवळणी संग्रह  - Marathi Superhit Gavlani -  Gavlan - Sumeet Music,Sumeet Music,UC06UXRnhvgWfYWnnYq2CYVQ,https://www.youtube.com/watch?v=gzrCzCH0bPo,6272.0,49752585.0,
Sbls9WL1PrA,आदू आणि दादा पाणी खेळले 😱 #aduchevideo #marathi #shorts #viral #ytshorts @aduchevideo,adu che video,UC_zH-BHj2PWGbUxpoxLzveA,https://www.youtube.com/shorts/Sbls9WL1PrA,13.0,4476971.0,
EdXgb_fDa2A,#comedy #funny #marathicomedy #marathi #youtube #thankyou #rahuldada,Sangita Kolekar,UCRsAZ038uehnOBDDYrFGazw,https://www.youtube.com/shorts/EdXgb_fDa2A,15.0,911357.0,
dVDAxvCtgdA,मराठी look 🔥❤️😍 #shortsvideo #nishitiwari #foryou #foryoupage #yt #marathi #dance,nishi tiwari ,UC8238GT1G2CmJ9bsmKpL-jw,https://www.youtube.com/shorts/dVDAxvCtgdA,16.0,6555015.0,
_Zehb4oC0YQ,How to Blackmail your Mom😂✅ #relatable #marathi #comedy,Sayali Indulkar,UCo2R_Ne3bX36g9RoZ2dpeeg,https://www.youtube.com/shorts/_Zehb4oC0YQ,43.0,4813639.0,
C8kANntzSNY,Siranch Kahi Samjat nhi || #marathi #minivlog #vlog,ATUL RATHOD MARATHI VLOG,UCe_VjXimVh7Fc_US5_1yIGg,https://www.youtube.com/shorts/C8kANntzSNY,54.0,72301.0,
mFkCbOW4qgw,sasara Alay bulwaila| marathi dholak Geet|  #shorts #song #dholakkegeet #marathi #shadigeet,FOLK STARS,UCi3f4_w1vUtjTz53bbPHsOA,https://www.youtube.com/shorts/mFkCbOW4qgw,15.0,2993272.0,
