video_id,title,uploader,channel_id,video_url,duration_sec,view_count,upload_date
OTzo-Kw8pfQ,Top 3 hindi songs have been remade in Bhojpuri 😱 | tharmamiter | dilbar dilbar song #songs,FACT TARZAN,UCB0madElyaKxmmDNL948D_w,https://www.youtube.com/shorts/OTzo-Kw8pfQ,51.0,3129379,
foxH-QRIGlQ,सज के स्वर की #bhojpuri #song जमानत हिंदी फिल्म मुंबई khesari Lal Yadav viral trending video,Mi एकांश710,UC2xq1we3U9HiFXJ1eNamCCQ,https://www.youtube.com/shorts/foxH-QRIGlQ,22.0,1359,
SAe0oT8fYXw,आवा ना लोट जा - Lot Ke Ghot Ja - Kachche Dhage - Khesari Lal Yadav | Bhojpuri Top Song 2023,Wave Music Bhojpuri,UCYLlkv4hivYJlOk6Lo-RHNQ,https://www.youtube.com/watch?v=SAe0oT8fYXw,201.0,114127704,
HHYcQxO5hAc,"#Video |  Chapra Ke Boss | #AnkitVirat Yadav  | छपरा के बॉस | Ft, Princess Priti | Rap song 2025",KTM Films,UColWSxYy71jFs9KBG1fIVPw,https://www.youtube.com/watch?v=HHYcQxO5hAc,198.0,2370968,
z762Xac9B4E,#viralvideo | Phone Na Uthabela Humar Ye Sanam | #bhojpuri #video #trending #sad #song #status,Mausam ,UCZcThjQtAnE7wl8vAaE0NXA,https://www.youtube.com/shorts/z762Xac9B4E,11.0,17941,
328RCfUvdqM,#Video | कमरियो से पातर | #Parduman Pardeshi | Kamariyo Se Patar | Bhojpuri Gana 2024 #shorts,Ravi_natraj99,UCNrpdrngpQPUW0x6YfaGUWg,https://www.youtube.com/shorts/328RCfUvdqM,38.0,2660641,
DXB725vYaSg,"#VIDEO | #टुनटुन_यादव | प्रशासन | #Tuntun_Yadav, #Khushi_Kakkar | Prashasan | New Bhojpuri Song 2023",TUNTUN YADAV OFFICIAL ,UCYEUot1QIoKnHKMK-e-qKjQ,https://www.youtube.com/watch?v=DXB725vYaSg,236.0,80663004,
W0tcRFfKHEo,#Power Star #Pawan Singh का पॉवरफुल #VIDEO | राजाजी के दिलवा | Bhojpuri Song 2023,Drs Music Hits,UCCpK-pgDmbsJFGTErjhQHNw,https://www.youtube.com/watch?v=W0tcRFfKHEo,191.0,122110769,
kKZCjHz2yEU,#freefire #video उड़नबाज  रजऊ  #शिल्पी_राज ke new bhojpuri     song,VIKAS BHAI-di,UCRyVnYR0ST7nc1Ex83JvifQ,https://www.youtube.com/watch?v=kKZCjHz2yEU,221.0,8244879,
0WnB8dkpBss,#Video | Najariya Najar Se |Godfather | #Khesari Lal Yadav |#Priyanka Singh |New Bhojpuri Song 2025,Times Music Bhojpuri,UCb5RPlAkBA6UNpVLmgn-rcA,https://www.youtube.com/watch?v=0WnB8dkpBss,231.0,689978,
